wine_id,type,wine_name,country,region,varietal_name,winery,year,grapes_1_name,grapes_2_name,grapes_3_name
142587063,Red,Warwick Trilogy ,south-africa,Stellenbosch,Blend de Burdeos,Warwick,2016,Cabernet Sauvignon,Shiraz/Syrah,Merlot
157097187,Red,Hidden Valley Hidden Gems ,south-africa,Stellenbosch,Blend de Burdeos,Hidden Valley,2018,Cabernet Sauvignon,Shiraz/Syrah,Merlot
151907269,Red,DeMorgenzon Maestro ,south-africa,Stellenbosch,Blend de Burdeos,DeMorgenzon,2017,Cabernet Sauvignon,Shiraz/Syrah,Merlot
156455463,Red,Thelema Mountain Red ,south-africa,Western Cape,Blend de Burdeos,Thelema,2018,Cabernet Sauvignon,Shiraz/Syrah,Merlot
162901565,Red,Groote Post The Old Man's Blend Red ,south-africa,Darling,Blend de Burdeos,Groote Post,2020,Cabernet Sauvignon,Shiraz/Syrah,Merlot
160149773,Red,Peter Michael Les Pavots ,united-states,Knights Valley,Blend de Burdeos,Peter Michael,2019,Cabernet Sauvignon,Pinot Noir,Chardonnay
156271137,Red,Jonata El Alma de Jonata ,united-states,Ballard Canyon,Blend de Burdeos,Jonata,2018,Cabernet Sauvignon,Pinot Noir,Chardonnay
150405649,Red,Blue Rock Baby Blue Red ,united-states,Alexander Valley,Blend de Burdeos,Blue Rock,2017,Cabernet Sauvignon,Pinot Noir,Chardonnay
156284686,Red,Peter Michael Les Pavots ,united-states,Knights Valley,Blend de Burdeos,Peter Michael,2018,Cabernet Sauvignon,Pinot Noir,Chardonnay
16044855,Red,Château Vignelaure Château Vignelaure Red ,france,Coteaux d'Aix-en-Provence,Red,Château Vignelaure,2015,Pinot Noir,Merlot,Chardonnay
165087590,Red,Philippe Raguenot Symposium Bordeaux Supérieur ,france,Bordeaux Supérieur,Red,Philippe Raguenot,2018,Pinot Noir,Merlot,Chardonnay
156403898,Red,Jean-Pierre Moueix Bordeaux ,france,Burdeos,Red,Jean-Pierre Moueix,2018,Pinot Noir,Merlot,Chardonnay
159525726,Red,Château Citran Le Bordeaux de Citran ,france,Burdeos,Red,Château Citran,2019,Pinot Noir,Merlot,Chardonnay
159576502,Red,Château Croix Mouton Bordeaux Supérieur ,france,Bordeaux Supérieur,Red,Château Croix Mouton,2019,Pinot Noir,Merlot,Chardonnay
161252725,Red,Chateau Petit Pierre Bordeaux ,france,Burdeos,Red,Chateau Petit Pierre,2019,Pinot Noir,Merlot,Chardonnay
160962604,Red,Domaine de l'Aurage Castillon - Côtes de Bordeaux ,france,Castillon - Côtes de Bordeaux,Red,Domaine de l'Aurage,2019,Pinot Noir,Merlot,Chardonnay
164268855,White,Château Reynon Bordeaux Blanc Sec ,france,Burdeos,White,Château Reynon,2019,Pinot Noir,Merlot,Chardonnay
150563237,White,Château Margaux Pavillon Blanc du Château Margaux ,france,Burdeos,White,Château Margaux,2017,Pinot Noir,Merlot,Chardonnay
160191612,White,Château Prieuré-Lichine Bordeaux Le Blanc ,france,Burdeos,White,Château Prieuré-Lichine,2018,Pinot Noir,Merlot,Chardonnay
38717292,White,Château Malartic-Lagravière Pessac-Léognan Blanc (Grand Cru Classé de Graves) ,france,Pessac-Léognan,White,Château Malartic-Lagravière,2015,Pinot Noir,Merlot,Chardonnay
158637257,White,Château Thieuley Bordeaux Blanc ,france,Burdeos,White,Château Thieuley,2018,Pinot Noir,Merlot,Chardonnay
161076725,White,Château Piron Graves Sec ,france,Graves,White,Château Piron,2018,Pinot Noir,Merlot,Chardonnay
19813123,White,Château Smith Haut-Lafitte Pessac-Léognan Blanc ,france,Pessac-Léognan,White,Château Smith Haut-Lafitte,2015,Pinot Noir,Merlot,Chardonnay
156403033,White,Château d'Yquem Y ,france,Bordeaux Supérieur,White,Château d'Yquem,2018,Pinot Noir,Merlot,Chardonnay
2272860,White,Château Margaux Pavillon Blanc du Château Margaux ,france,Burdeos,White,Château Margaux,2012,Pinot Noir,Merlot,Chardonnay
88126715,White,Château Haut-Brion La Clarté de Haut-Brion Pessac-Léognan Blanc (Les Plantiers du Haut-Brion) ,france,Pessac-Léognan,White,Château Haut-Brion,2016,Pinot Noir,Merlot,Chardonnay
159915538,White,Château Smith Haut-Lafitte Pessac-Léognan Blanc ,france,Pessac-Léognan,White,Château Smith Haut-Lafitte,2019,Pinot Noir,Merlot,Chardonnay
143373284,White,Château La Mission Haut-Brion Pessac-Léognan Blanc (Grand Cru Classé de Graves) ,france,Pessac-Léognan,White,Château La Mission Haut-Brion,2013,Pinot Noir,Merlot,Chardonnay
156595155,White,Château Talbot Caillou Blanc ,france,Burdeos,White,Château Talbot,2018,Pinot Noir,Merlot,Chardonnay
10343,Red,Casanova di Neri Tenuta Nuova Brunello di Montalcino ,italy,Brunello di Montalcino,Brunello,Casanova di Neri,2001,Sangiovese,Merlot,Chardonnay
2707577,Red,Banfi Poggio all'Oro Brunello di Montalcino Riserva ,italy,Brunello di Montalcino,Brunello,Banfi,2012,Sangiovese,Merlot,Chardonnay
16011985,Red,Fuligni Brunello di Montalcino ,italy,Brunello di Montalcino,Brunello,Fuligni,2015,Sangiovese,Merlot,Chardonnay
9250622,Red,Gaja Pieve Santa Restituta Rennina Brunello di Montalcino ,italy,Brunello di Montalcino,Brunello,Gaja,2004,Sangiovese,Merlot,Chardonnay
2593800,Red,Sassetti Livio Brunello di Montalcino Riserva ,italy,Brunello di Montalcino,Brunello,Sassetti Livio,2010,Sangiovese,Merlot,Chardonnay
146414791,Red,La Serena Gemini Brunello di Montalcino Riserva ,italy,Brunello di Montalcino,Brunello,La Serena,2016,Sangiovese,Merlot,Chardonnay
17544866,Red,San Felice Campogiovanni Brunello di Montalcino ,italy,Brunello di Montalcino,Brunello,San Felice,2015,Sangiovese,Merlot,Chardonnay
86925014,Red,San Felice Campogiovanni Brunello di Montalcino ,italy,Brunello di Montalcino,Brunello,San Felice,2016,Sangiovese,Merlot,Chardonnay
76474171,Red,Sassetti Livio Brunello di Montalcino ,italy,Brunello di Montalcino,Brunello,Sassetti Livio,2015,Sangiovese,Merlot,Chardonnay
32756655,Red,Gianni Brunelli Brunello di Montalcino ,italy,Brunello di Montalcino,Brunello,Gianni Brunelli,2015,Sangiovese,Merlot,Chardonnay
143657456,Red,San Polino Helichrysum Brunello di Montalcino ,italy,Brunello di Montalcino,Brunello,San Polino,2013,Sangiovese,Merlot,Chardonnay
2398490,Red,San Felice Campogiovanni Brunello di Montalcino Riserva Il Quercione ,italy,Brunello di Montalcino,Brunello,San Felice,2007,Sangiovese,Merlot,Chardonnay
21916490,Red,Podere Brizio Brunello di Montalcino Riserva ,italy,Brunello di Montalcino,Brunello,Podere Brizio,2015,Sangiovese,Merlot,Chardonnay
28986230,Red,Casanova di Neri Cerretalto Brunello di Montalcino ,italy,Brunello di Montalcino,Brunello,Casanova di Neri,2012,Sangiovese,Merlot,Chardonnay
166613492,Red,Salicutti Teatro Brunello di Montalcino ,italy,Brunello di Montalcino,Brunello,Salicutti,2016,Sangiovese,Merlot,Chardonnay
8065014,Red,Poggio di Sotto Brunello di Montalcino Riserva ,italy,Brunello di Montalcino,Brunello,Poggio di Sotto,2013,Sangiovese,Merlot,Chardonnay
162368288,Red,Poggio San Polo Podernovi Brunello di Montalcino ,italy,Brunello di Montalcino,Brunello,Poggio San Polo,2015,Sangiovese,Merlot,Chardonnay
3469365,Red,Casanova di Neri Brunello di Montalcino ,italy,Brunello di Montalcino,Brunello,Casanova di Neri,2013,Sangiovese,Merlot,Chardonnay
4024586,Red,Altesino Brunello di Montalcino  Montosoli ,italy,Brunello di Montalcino,Brunello,Altesino,2014,Sangiovese,Merlot,Chardonnay
10045829,Red,Argiano Brunello di Montalcino Riserva ,italy,Brunello di Montalcino,Brunello,Argiano,2012,Sangiovese,Merlot,Chardonnay
152252896,Red,Siro Pacenti Brunello di Montalcino Riserva ,italy,Brunello di Montalcino,Brunello,Siro Pacenti,2015,Sangiovese,Merlot,Chardonnay
166467852,Red,Salicutti Piaggione Brunello di Montalcino ,italy,Brunello di Montalcino,Brunello,Salicutti,2017,Sangiovese,Merlot,Chardonnay
3046665,Red,Il Marroneto Brunello di Montalcino ,italy,Brunello di Montalcino,Brunello,Il Marroneto,2013,Sangiovese,Merlot,Chardonnay
151586502,Red,Carpineto Brunello di Montalcino ,italy,Brunello di Montalcino,Brunello,Carpineto,2017,Sangiovese,Merlot,Chardonnay
151780987,Red,Sassetti Livio Brunello di Montalcino ,italy,Brunello di Montalcino,Brunello,Sassetti Livio,2017,Sangiovese,Merlot,Chardonnay
163298475,Red,Jean Arthaud Coteaux Bourguignons ,france,Coteaux Bourguignons,Red,Jean Arthaud,2020,Pinot Noir,Merlot,Chardonnay
163591660,Red,Charles Viénot Bourgogne Pinot Noir ,france,Bourgogne,Red,Charles Viénot,2020,Pinot Noir,Merlot,Chardonnay
163920358,Red,Domaine Antonin Guyon Pinot Noir Bourgogne ,france,Bourgogne,Red,Domaine Antonin Guyon,2018,Pinot Noir,Merlot,Chardonnay
159468026,Red,Louis Latour Pinot Noir Les Pierres Dorées ,france,Coteaux Bourguignons,Red,Louis Latour,2019,Pinot Noir,Merlot,Chardonnay
167009163,White,Edouard Delaunay Septembre Bourgogne Chardonnay ,france,Bourgogne,White,Edouard Delaunay,2020,Pinot Noir,Merlot,Chardonnay
165344262,White,Louis Jadot Coteaux Bourguignons Blanc ,france,Coteaux Bourguignons,White,Louis Jadot,2019,Pinot Noir,Merlot,Chardonnay
161612258,White,Domaine de la Vougeraie Vougeot Clos du Prieuré Monopole Blanc ,france,Vougeot,White,Domaine de la Vougeraie,2017,Pinot Noir,Merlot,Chardonnay
162066935,White,Domaine de la Vougeraie Vougeot 1er Cru 'Le Clos Blanc de Vougeot' (Monopole) ,france,"Vougeot 1er Cru ""Le Clos Blanc""",White,Domaine de la Vougeraie,2019,Pinot Noir,Merlot,Chardonnay
166995297,White,Domaine de la Vougeraie Vougeot Clos du Prieuré Monopole Blanc ,france,Vougeot,White,Domaine de la Vougeraie,2019,Pinot Noir,Merlot,Chardonnay
169374506,White,Ami Bourgogne Blanc ,france,Bourgogne,White,Ami,2020,Pinot Noir,Merlot,Chardonnay
162934176,White,Manuel Olivier Chardonnay Bourgogne Hautes-Côtes de Nuits ,france,Bourgogne Hautes-Côtes de Nuits,White,Manuel Olivier,2020,Pinot Noir,Merlot,Chardonnay
142761560,White,Domaine Ponsot Morey-Saint-Denis Premier Cru Clos des Monts Luisants Vieilles Vignes ,france,Morey-Saint-Denis Premier Cru,White,Domaine Ponsot,2016,Pinot Noir,Merlot,Chardonnay
168207036,White,Domaine Coche-Dury Bourgogne Aligoté ,france,Bourgogne Aligoté,White,Domaine Coche-Dury,2019,Pinot Noir,Merlot,Chardonnay
162304279,Red,Lieu Dit Cabernet Franc ,united-states,Santa Ynez Valley,Cabernet Franc,Lieu Dit,2019,Cabernet Sauvignon,Pinot Noir,Chardonnay
168599362,Red,Bodega del Fin del Mundo Postales Cabernet Sauvignon - Malbec ,argentina,Patagonia,Cabernet,Bodega del Fin del Mundo,2021,Malbec,Cabernet Sauvignon,Chardonnay
151650568,Red,Alta Vista Estate Cabernet Sauvignon (Premium) ,argentina,Mendoza,Cabernet Sauvignon,Alta Vista,2017,Malbec,Cabernet Sauvignon,Chardonnay
152828588,Red,Terrazas de los Andes Cabernet Sauvignon ,argentina,Luján de Cuyo,Cabernet Sauvignon,Terrazas de los Andes,2017,Malbec,Cabernet Sauvignon,Chardonnay
164439081,Red,Kaiken Estate Cabernet Sauvignon ,argentina,Mendoza,Cabernet Sauvignon,Kaiken,2019,Malbec,Cabernet Sauvignon,Chardonnay
162364363,Red,DiamAndes de Uco Cabernet Sauvignon ,argentina,Valle de Uco,Cabernet Sauvignon,DiamAndes,2018,Malbec,Cabernet Sauvignon,Chardonnay
14149993,Red,Penfolds Bin 707 Cabernet Sauvignon ,australia,South Australia,Cabernet Sauvignon,Penfolds,2015,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
160023280,Red,Moss Wood Cabernet Sauvignon ,australia,Margaret River,Cabernet Sauvignon,Moss Wood,2019,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
159961435,Red,Moss Wood Ribbon Vale Vineyard Cabernet Sauvignon ,australia,Margaret River,Cabernet Sauvignon,Moss Wood,2019,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
156430802,Red,Noon Reserve Cabernet ,australia,Langhorne Creek,Cabernet Sauvignon,Noon,2018,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
5570021,Red,Alpha Crucis Titan Cabernet Sauvignon ,australia,McLaren Vale,Cabernet Sauvignon,Alpha Crucis,2012,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
125922406,Red,Cullen Diana Madeline ,australia,Margaret River,Cabernet Sauvignon,Cullen,2016,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
152345107,Red,Jonata El Desafio de Jonata ,united-states,Ballard Canyon,Cabernet Sauvignon,Jonata,2017,Cabernet Sauvignon,Pinot Noir,Chardonnay
150267215,Red,Jordan Cabernet Sauvignon ,united-states,Alexander Valley,Cabernet Sauvignon,Jordan,2017,Cabernet Sauvignon,Pinot Noir,Chardonnay
157047527,Red,Jacuzzi Cabernet Sauvignon ,united-states,Condado de Contra Costa,Cabernet Sauvignon,Jacuzzi,2017,Cabernet Sauvignon,Pinot Noir,Chardonnay
141676180,Red,Kunde Cabernet Sauvignon ,united-states,Sonoma Valley,Cabernet Sauvignon,Kunde,2016,Cabernet Sauvignon,Pinot Noir,Chardonnay
159357960,Red,Francis Ford Coppola Winery Diamond Collection Cabernet Sauvignon ,united-states,California,Cabernet Sauvignon,Francis Ford Coppola Winery,2019,Cabernet Sauvignon,Pinot Noir,Chardonnay
156159501,Red,Francis Ford Coppola Winery Diamond Collection Cabernet Sauvignon ,united-states,California,Cabernet Sauvignon,Francis Ford Coppola Winery,2018,Cabernet Sauvignon,Pinot Noir,Chardonnay
156327337,Red,Sean Minor California Series Cabernet Sauvignon ,united-states,Paso Robles,Cabernet Sauvignon,Sean Minor,2018,Cabernet Sauvignon,Pinot Noir,Chardonnay
156421358,Red,Kendall-Jackson Grand Reserve Cabernet Sauvignon ,united-states,Condado de Sonoma,Cabernet Sauvignon,Kendall-Jackson,2018,Cabernet Sauvignon,Pinot Noir,Chardonnay
156333983,Red,Marques de Casa Concha Cabernet Sauvignon ,chile,Puente Alto,Cabernet Sauvignon,Marques de Casa Concha,2018,Cabernet Sauvignon,Carménère,Merlot
163146630,Red,Diablo Black Cabernet Sauvignon ,chile,Valle del Maule,Cabernet Sauvignon,Diablo,2020,Cabernet Sauvignon,Carménère,Merlot
166585832,Red,Aresti Cabina '56 Reserva Cabernet Sauvignon ,chile,Valle de Curicó,Cabernet Sauvignon,Aresti,2018,Cabernet Sauvignon,Carménère,Merlot
27371521,Red,Ventisquero Enclave Ultra Premium Cabernet Sauvignon ,chile,Valle del Maipo,Cabernet Sauvignon,Ventisquero,2014,Cabernet Sauvignon,Carménère,Merlot
151177724,Red,Los Vascos Grande Reserve ,chile,Valle de Colchagua,Cabernet Sauvignon,Los Vascos,2017,Cabernet Sauvignon,Carménère,Merlot
162951532,Red,Caliterra Reserva Cabernet Sauvignon ,chile,Valle de Colchagua,Cabernet Sauvignon,Caliterra,2020,Cabernet Sauvignon,Carménère,Merlot
159338084,Red,Veo Grande Cabernet Sauvignon ,chile,Valle de Colchagua,Cabernet Sauvignon,Veo,2019,Cabernet Sauvignon,Carménère,Merlot
157001877,Red,Miguel Torres Chile Finca Negra Cabernet Sauvignon ,chile,Valle de Curicó,Cabernet Sauvignon,Miguel Torres Chile,2018,Cabernet Sauvignon,Carménère,Merlot
14272231,Red,Frontera Cabernet Sauvignon ,chile,Valle central,Cabernet Sauvignon,Frontera,2015,Cabernet Sauvignon,Carménère,Merlot
3475371,Red,"Liger-Belair, Massoc Y Parra Aristos Duque d'A ",chile,Valle de Cachapoal,Cabernet Sauvignon,"Liger-Belair, Massoc Y Parra",2011,Cabernet Sauvignon,Carménère,Merlot
156507720,Red,Miguel Torres Chile Santa Digna Gran Reserva Cabernet Sauvignon ,chile,Valle central,Cabernet Sauvignon,Miguel Torres Chile,2018,Cabernet Sauvignon,Carménère,Merlot
161511694,Red,Clos de Gat Har'El Cabernet Sauvignon ,israel,Montes de Judea,Cabernet Sauvignon,Clos de Gat,2018,Cabernet Sauvignon,Merlot,Shiraz/Syrah
162784235,Red,Tabor Limited Edition 1/11.000 Cabernet Sauvignon ,israel,Alta Galilea,Cabernet Sauvignon,Tabor,2016,Cabernet Sauvignon,Merlot,Shiraz/Syrah
159868966,Red,Golan Heights Winery Gamla Cabernet Sauvignon ,israel,Galilea,Cabernet Sauvignon,Golan Heights Winery,2019,Cabernet Sauvignon,Merlot,Shiraz/Syrah
2275398,Red,Recanati Special Reserve ,israel,Galilea,Cabernet Sauvignon,Recanati,2009,Cabernet Sauvignon,Merlot,Shiraz/Syrah
156140758,Red,Golan Heights Winery Yarden Cabernet Sauvignon ,israel,Galilea,Cabernet Sauvignon,Golan Heights Winery,2018,Cabernet Sauvignon,Merlot,Shiraz/Syrah
17591400,Red,John Forrest Collection Cabernet Sauvignon ,new-zealand,Gimblett Gravels,Cabernet Sauvignon,John Forrest Collection,2013,Pinot Noir,Sauvignon Blanc,Chardonnay
156530104,Red,Delaire Graff Cabernet Sauvignon Reserve ,south-africa,Stellenbosch,Cabernet Sauvignon,Delaire Graff,2018,Cabernet Sauvignon,Shiraz/Syrah,Merlot
157289908,Red,Pella Granietbult Cabernet Sauvignon ,south-africa,Stellenbosch,Cabernet Sauvignon,Pella,2015,Cabernet Sauvignon,Shiraz/Syrah,Merlot
143939980,Red,Muratie Martin Melck Cabernet Sauvignon ,south-africa,Stellenbosch,Cabernet Sauvignon,Muratie,2015,Cabernet Sauvignon,Shiraz/Syrah,Merlot
156139223,Red,Rust En Vrede Estate Vineyards Cabernet Sauvignon ,south-africa,Stellenbosch,Cabernet Sauvignon,Rust En Vrede,2018,Cabernet Sauvignon,Shiraz/Syrah,Merlot
150651927,Red,Meerlust Cabernet Sauvignon ,south-africa,Stellenbosch,Cabernet Sauvignon,Meerlust,2017,Cabernet Sauvignon,Shiraz/Syrah,Merlot
142716761,Red,Raka Cabernet Sauvignon ,south-africa,Overberg,Cabernet Sauvignon,Raka,2016,Cabernet Sauvignon,Shiraz/Syrah,Merlot
164910184,Red,Aslina Cabernet Sauvignon ,south-africa,Stellenbosch,Cabernet Sauvignon,Aslina,2019,Cabernet Sauvignon,Shiraz/Syrah,Merlot
154772150,Red,Neethlingshof Estate Cabernet Sauvignon ,south-africa,Stellenbosch,Cabernet Sauvignon,Neethlingshof Estate,2017,Cabernet Sauvignon,Shiraz/Syrah,Merlot
157086268,Red,Stark-Condé Cabernet Sauvignon ,south-africa,Stellenbosch,Cabernet Sauvignon,Stark-Condé,2018,Cabernet Sauvignon,Shiraz/Syrah,Merlot
156687499,Red,Nitída Cabernet Sauvignon ,south-africa,Durbanville,Cabernet Sauvignon,Nitída,2018,Cabernet Sauvignon,Shiraz/Syrah,Merlot
169007876,Red,Protea Cabernet Sauvignon ,south-africa,Western Cape,Cabernet Sauvignon,Protea,2020,Cabernet Sauvignon,Shiraz/Syrah,Merlot
163078269,Red,Spier Signature Cabernet Sauvignon ,south-africa,Western Cape,Cabernet Sauvignon,Spier,2020,Cabernet Sauvignon,Shiraz/Syrah,Merlot
165842990,Red,Rustenberg Peter Barlow ,south-africa,Stellenbosch,Cabernet Sauvignon,Rustenberg,2020,Cabernet Sauvignon,Shiraz/Syrah,Merlot
157940187,Red,Hartenberg Cabernet Sauvignon ,south-africa,Stellenbosch,Cabernet Sauvignon,Hartenberg,2018,Cabernet Sauvignon,Shiraz/Syrah,Merlot
150305392,Red,Waterford Estate Cabernet Sauvignon ,south-africa,Stellenbosch,Cabernet Sauvignon,Waterford Estate,2017,Cabernet Sauvignon,Shiraz/Syrah,Merlot
161228613,Red,Rickety Bridge Paulina's Reserve Cabernet Sauvignon ,south-africa,Franschhoek,Cabernet Sauvignon,Rickety Bridge,2018,Cabernet Sauvignon,Shiraz/Syrah,Merlot
161045360,Red,Thelema Cabernet Sauvignon ,south-africa,Stellenbosch,Cabernet Sauvignon,Thelema,2019,Cabernet Sauvignon,Shiraz/Syrah,Merlot
16588204,Red,Excelsior Cabernet Sauvignon Evanthius ,south-africa,Robertson,Cabernet Sauvignon,Excelsior,2013,Cabernet Sauvignon,Shiraz/Syrah,Merlot
150601228,Red,Allesverloren Cabernet Sauvignon ,south-africa,Swartland,Cabernet Sauvignon,Allesverloren,2017,Cabernet Sauvignon,Shiraz/Syrah,Merlot
155466268,Red,Nitída Cabernet Sauvignon ,south-africa,Durbanville,Cabernet Sauvignon,Nitída,2017,Cabernet Sauvignon,Shiraz/Syrah,Merlot
162033197,Red,Nitída Cabernet Sauvignon ,south-africa,Durbanville,Cabernet Sauvignon,Nitída,2019,Cabernet Sauvignon,Shiraz/Syrah,Merlot
1296956,Red,Plaisir Cabernet Sauvignon ,south-africa,Paarl,Cabernet Sauvignon,Plaisir,1998,Cabernet Sauvignon,Shiraz/Syrah,Merlot
154963643,Red,Asara Wine Estate Vineyard Collection Cabernet Sauvignon ,south-africa,Stellenbosch,Cabernet Sauvignon,Asara Wine Estate,2017,Cabernet Sauvignon,Shiraz/Syrah,Merlot
150289997,Red,Quilceda Creek Cabernet Sauvignon ,united-states,Columbia Valley,Cabernet Sauvignon,Quilceda Creek,2017,Cabernet Sauvignon,Pinot Noir,Chardonnay
156654947,Red,Quilceda Creek Cabernet Sauvignon ,united-states,Columbia Valley,Cabernet Sauvignon,Quilceda Creek,2018,Cabernet Sauvignon,Pinot Noir,Chardonnay
156845006,Red,Long Shadows Feather Cabernet Sauvignon ,united-states,Columbia Valley,Cabernet Sauvignon,Long Shadows,2018,Cabernet Sauvignon,Pinot Noir,Chardonnay
156100462,Red,Penfolds Bin 389 Cabernet - Shiraz ,australia,South Australia,Cabernet,Penfolds,2018,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
1802636,Red,Penfolds Bin 620 Cabernet - Shiraz ,australia,Coonawarra,Cabernet,Penfolds,2008,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
162945746,Red,Penfolds Bin 389 Cabernet - Shiraz ,australia,South Australia,Cabernet,Penfolds,2020,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
150980336,Red,Penfolds Max's Shiraz - Cabernet ,australia,South Australia,Cabernet,Penfolds,2017,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
159020639,Red,Majella The Musician Cabernet - Shiraz ,australia,Coonawarra,Cabernet,Majella,2018,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
25689714,Red,Monty's Hill Shiraz - Cabernet Sauvignon ,australia,Victoria,Cabernet,Monty's Hill,2014,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
163178352,Red,Miguel Torres Chile Santa Digna Reserva Carmenère ,chile,Valle central,Carménère,Miguel Torres Chile,2020,Cabernet Sauvignon,Carménère,Merlot
159899779,Red,Errazuriz Aconcagua Alto Carmenère ,chile,Aconcagua,Carménère,Errazuriz,2019,Cabernet Sauvignon,Carménère,Merlot
144862437,Red,Santa Cruz Chamán Gran Reserva Carmenère ,chile,Valle de Colchagua,Carménère,Santa Cruz,2016,Cabernet Sauvignon,Carménère,Merlot
159923937,Red,Primus Carmenère ,chile,Apalta Valley,Carménère,Primus,2019,Cabernet Sauvignon,Carménère,Merlot
162394867,Red,Casa Marin Mar y Luz Carmenere ,chile,Valle de Colchagua,Carménère,Casa Marin,2019,Cabernet Sauvignon,Carménère,Merlot
161585889,Red,Veramonte Carménère Orgánico Reserva ,chile,Valle de Casablanca,Carménère,Veramonte,2019,Cabernet Sauvignon,Carménère,Merlot
151364905,Red,Ventisquero Grey (Glacier) Carménère ,chile,Valle del Maipo,Carménère,Ventisquero,2017,Cabernet Sauvignon,Carménère,Merlot
14136673,Red,Ventisquero Queulat Gran Reserva Carménère ,chile,Valle del Maipo,Carménère,Ventisquero,2015,Cabernet Sauvignon,Carménère,Merlot
159433818,Red,Santa Rita 120 Reserva Especial Carmenère ,chile,Valle central,Carménère,Santa Rita,2019,Cabernet Sauvignon,Carménère,Merlot
152526147,Red,Bucci Villa Bucci Rosso Piceno ,italy,Rosso Piceno,Red,Bucci,2015,Sangiovese,Merlot,Chardonnay
150412159,Red,Arnaldo-Caprai Collepiano Sagrantino di Montefalco ,italy,Montefalco Sagrantino,Red,Arnaldo-Caprai,2017,Sangiovese,Merlot,Chardonnay
151497027,Red,Le Terrazze Rosso Conero ,italy,Rosso Conero,Red,Le Terrazze,2017,Sangiovese,Merlot,Chardonnay
166712835,Red,Luigi Giusti Lacrima di Morro d'Alba ,italy,Lacrima di Morro d'Alba,Red,Luigi Giusti,2020,Sangiovese,Merlot,Chardonnay
168889224,Red,Cantine Silvestri Castelli Romani Rosso ,italy,Castelli Romani,Red,Cantine Silvestri,2020,Sangiovese,Merlot,Chardonnay
162906365,White,Bucci Bucci Verdicchio dei Castelli di Jesi Classico Superiore ,italy,Verdicchio dei Castelli di Jesi,White,Bucci,2020,Sangiovese,Merlot,Chardonnay
164919795,White,Della Staffa Litrò Bianco ,italy,Umbria,White,Della Staffa,2019,Sangiovese,Merlot,Chardonnay
168914146,White,Castello dei Rampolla Trebianco ,italy,Toscana,White,Castello dei Rampolla,2020,Sangiovese,Merlot,Chardonnay
164455257,White,Fattoria Sanfelo Le Stoppie Vermentino Maremma Toscana ,italy,Maremma Toscana,White,Fattoria Sanfelo,2019,Sangiovese,Merlot,Chardonnay
156188354,White,Querciabella Toscana Batar ,italy,Toscana,White,Querciabella,2018,Sangiovese,Merlot,Chardonnay
167723356,White,Gaja Ca'Marcanda Vistamare Toscana ,italy,Toscana,White,Gaja,2021,Sangiovese,Merlot,Chardonnay
158106429,White,Grattamacco Bolgheri Vermentino ,italy,Bolgheri,White,Grattamacco,2018,Sangiovese,Merlot,Chardonnay
154207540,White,Ômina Romana Viognier ,italy,Lazio,White,Ômina Romana,2017,Sangiovese,Merlot,Chardonnay
163213428,White,Marina Cvetić Riserva Trebbiano ,italy,Trebbiano d'Abruzzo,White,Marina Cvetić,2020,Sangiovese,Merlot,Chardonnay
168428185,White,Le Coste Bianco ,italy,Lazio,White,Le Coste,2020,Sangiovese,Merlot,Chardonnay
153090886,White,Lungarotti Torre di Giano Vigna Il Pino Torgiano Bianco ,italy,Torgiano,White,Lungarotti,2017,Sangiovese,Merlot,Chardonnay
157372388,White,Lungarotti Aurente Chardonnay ,italy,Umbria,White,Lungarotti,2018,Sangiovese,Merlot,Chardonnay
170718586,White,Ciavolich Aries Pecorino ,italy,Colline Pescaresi,White,Ciavolich,2021,Sangiovese,Merlot,Chardonnay
156257979,White,Carpineto Farnito Chardonnay Toscana ,italy,Toscana,White,Carpineto,2018,Sangiovese,Merlot,Chardonnay
162517970,White,Umani Ronchi Le Busche Marche Bianco ,italy,Marche,White,Umani Ronchi,2018,Sangiovese,Merlot,Chardonnay
166053748,White,Umani Ronchi Casal di Serra Verdicchio dei Castelli di Jesi Classico Superiore ,italy,Verdicchio dei Castelli di Jesi,White,Umani Ronchi,2020,Sangiovese,Merlot,Chardonnay
2045203,White,Poggio Al Tesoro Solosole Vermentino ,italy,Bolgheri,White,Poggio Al Tesoro,2011,Sangiovese,Merlot,Chardonnay
167690398,White,Le Mortelle Vivia Maremma Toscana ,italy,Toscana,White,Le Mortelle,2021,Sangiovese,Merlot,Chardonnay
14478160,White,Il Borro Toscana Lamelle ,italy,Toscana,White,Il Borro,2014,Sangiovese,Merlot,Chardonnay
