wine_id,type,wine_name,country,region,varietal_name,winery,year,grapes_1_name,grapes_2_name,grapes_3_name,tokenized
165488367,white,san salvatore trentenare fiano paestum ,italy,paestum,white,san salvatore,2020,sangiovese,merlot,chardonnay,"['san', 'salvatore', 'trentenare', 'fiano', 'paestum']"
169945279,white,benito ferrara terra d'uva greco di tufo ,italy,greco di tufo,white,benito ferrara,2021,sangiovese,merlot,chardonnay,"['benito', 'ferrara', 'terra', ""d'uva"", 'greco', 'di', 'tufo']"
168659209,white,surrau branu vermentino di gallura ,italy,vermentino di gallura,white,surrau,2021,sangiovese,merlot,chardonnay,"['surrau', 'branu', 'vermentino', 'di', 'gallura']"
106414706,white,donnafugata la fuga chardonnay contessa entellina ,italy,contessa entellina,white,donnafugata,2016,sangiovese,merlot,chardonnay,"['donnafugata', 'la', 'fuga', 'chardonnay', 'contessa', 'entellina']"
160210895,white,cusumano angimbé (tenuta ficuzza) ,italy,terre siciliane,white,cusumano,2019,sangiovese,merlot,chardonnay,"['cusumano', 'angimbé', '(', 'tenuta', 'ficuzza', ')']"
166822098,white,mastroberardino fiano di avellino radici ,italy,fiano de avellino,white,mastroberardino,2020,sangiovese,merlot,chardonnay,"['mastroberardino', 'fiano', 'di', 'avellino', 'radici']"
168913158,white,mastroberardino fiano di avellino ,italy,fiano de avellino,white,mastroberardino,2021,sangiovese,merlot,chardonnay,"['mastroberardino', 'fiano', 'di', 'avellino']"
163330473,white,farnese fantini pinot grigio ,italy,terre siciliane,white,farnese,2020,sangiovese,merlot,chardonnay,"['farnese', 'fantini', 'pinot', 'grigio']"
167373867,white,torricino greco di tufo ,italy,greco di tufo,white,torricino,2020,sangiovese,merlot,chardonnay,"['torricino', 'greco', 'di', 'tufo']"
163104627,white,feudi di san gregorio fiano di avellino ,italy,fiano de avellino,white,feudi di san gregorio,2020,sangiovese,merlot,chardonnay,"['feudi', 'di', 'san', 'gregorio', 'fiano', 'di', 'avellino']"
167567476,white,feudi di san gregorio falanghina serrocielo ,italy,falanghina del sannio,white,feudi di san gregorio,2021,sangiovese,merlot,chardonnay,"['feudi', 'di', 'san', 'gregorio', 'falanghina', 'serrocielo']"
167845883,white,ciro picariello greco di tufo ,italy,greco di tufo,white,ciro picariello,2020,sangiovese,merlot,chardonnay,"['ciro', 'picariello', 'greco', 'di', 'tufo']"
23241318,white,fausta mansio moscato di siracusa ,italy,moscato di siracusa,white,fausta mansio,2014,sangiovese,merlot,chardonnay,"['fausta', 'mansio', 'moscato', 'di', 'siracusa']"
158177188,white,basilisco sophia ,italy,basilicata,white,basilisco,2018,sangiovese,merlot,chardonnay,"['basilisco', 'sophia']"
156208316,white,planeta chardonnay ,italy,menfi,white,planeta,2018,sangiovese,merlot,chardonnay,"['planeta', 'chardonnay']"
164128485,white,tasca d'almerita tenuta regaleali chardonnay vigna san francesco ,italy,contea di sclafani,white,tasca d'almerita,2019,sangiovese,merlot,chardonnay,"['tasca', ""d'almerita"", 'tenuta', 'regaleali', 'chardonnay', 'vigna', 'san', 'francesco']"
163024205,white,san salvatore calpazio greco paestum ,italy,paestum,white,san salvatore,2020,sangiovese,merlot,chardonnay,"['san', 'salvatore', 'calpazio', 'greco', 'paestum']"
160118496,white,librandi critone bianco ,italy,val di neto,white,librandi,2019,sangiovese,merlot,chardonnay,"['librandi', 'critone', 'bianco']"
168852431,white,donnafugata grillo sur sur ,italy,sicilia,white,donnafugata,2021,sangiovese,merlot,chardonnay,"['donnafugata', 'grillo', 'sur', 'sur']"
163195886,white,donnafugata sicilia prio catarratto ,italy,sicilia,white,donnafugata,2020,sangiovese,merlot,chardonnay,"['donnafugata', 'sicilia', 'prio', 'catarratto']"
168378933,white,gaja idda bianco ,italy,sicilia,white,gaja,2020,sangiovese,merlot,chardonnay,"['gaja', 'idda', 'bianco']"
171074191,white,gallura canayli vermentino di gallura superiore ,italy,vermentino di gallura,white,gallura,2021,sangiovese,merlot,chardonnay,"['gallura', 'canayli', 'vermentino', 'di', 'gallura', 'superiore']"
164662248,white,cottanera etna bianco ,italy,etna,white,cottanera,2019,sangiovese,merlot,chardonnay,"['cottanera', 'etna', 'bianco']"
169003342,white,audarya camminera vermentino di sardegna ,italy,vermentino di sardegna,white,audarya,2020,sangiovese,merlot,chardonnay,"['audarya', 'camminera', 'vermentino', 'di', 'sardegna']"
170807840,white,firriato quater vitis blanco ,italy,terre siciliane,white,firriato,2021,sangiovese,merlot,chardonnay,"['firriato', 'quater', 'vitis', 'blanco']"
168575650,white,azienda agricola di meo fiano di avellino ,italy,fiano de avellino,white,azienda agricola di meo,2021,sangiovese,merlot,chardonnay,"['azienda', 'agricola', 'di', 'meo', 'fiano', 'di', 'avellino']"
163504094,white,stemmari grillo ,italy,sicilia,white,stemmari,2020,sangiovese,merlot,chardonnay,"['stemmari', 'grillo']"
170269899,white,santa maria la palma blu vermentino di sardegna ,italy,vermentino di sardegna,white,santa maria la palma,2021,sangiovese,merlot,chardonnay,"['santa', 'maria', 'la', 'palma', 'blu', 'vermentino', 'di', 'sardegna']"
167692963,white,il pumo sauvignon - malvasia ,italy,salento,white,il pumo,2021,sangiovese,merlot,chardonnay,"['il', 'pumo', 'sauvignon', '-', 'malvasia']"
160572953,white,mastroberardino fiano di avellino stilema ,italy,campania,white,mastroberardino,2017,sangiovese,merlot,chardonnay,"['mastroberardino', 'fiano', 'di', 'avellino', 'stilema']"
171406328,white,roccaperciata grillo ,italy,terre siciliane,white,roccaperciata,2021,sangiovese,merlot,chardonnay,"['roccaperciata', 'grillo']"
162039712,white,san marzano talò chardonnay ,italy,puglia,white,san marzano,2019,sangiovese,merlot,chardonnay,"['san', 'marzano', 'talò', 'chardonnay']"
164319184,white,cantine di marzo stemma fiano di avellino ,italy,fiano de avellino,white,cantine di marzo,2019,sangiovese,merlot,chardonnay,"['cantine', 'di', 'marzo', 'stemma', 'fiano', 'di', 'avellino']"
145096910,white,cataldo calabretta ansonica bianco ,italy,calabria,white,cataldo calabretta,2016,sangiovese,merlot,chardonnay,"['cataldo', 'calabretta', 'ansonica', 'bianco']"
171705740,white,tiago teles cozs de montexuntos pop branco ,portugal,lisboa,white,tiago teles,2021,touriga nacional,tinta roriz,touriga franca,"['tiago', 'teles', 'cozs', 'de', 'montexuntos', 'pop', 'branco']"
164589250,white,piteira josé piteira branco ,portugal,alentejo,white,piteira,2019,touriga nacional,tinta roriz,touriga franca,"['piteira', 'josé', 'piteira', 'branco']"
167734443,white,monte da ravasqueira reserva da família branco ,portugal,alentejano,white,monte da ravasqueira,2020,touriga nacional,tinta roriz,touriga franca,"['monte', 'da', 'ravasqueira', 'reserva', 'da', 'família', 'branco']"
164642043,white,susana esteban aventura branco ,portugal,alentejano,white,susana esteban,2019,touriga nacional,tinta roriz,touriga franca,"['susana', 'esteban', 'aventura', 'branco']"
159423038,white,cartuxa évora colheita branco ,portugal,evora,white,cartuxa,2019,touriga nacional,tinta roriz,touriga franca,"['cartuxa', 'évora', 'colheita', 'branco']"
162903168,white,bacalhôa península de setúbal quinta da bacalhôa branco ,portugal,península de setúbal,white,bacalhôa,2020,touriga nacional,tinta roriz,touriga franca,"['bacalhôa', 'península', 'de', 'setúbal', 'quinta', 'da', 'bacalhôa', 'branco']"
150350672,white,quinta do pinto grande escolha ,portugal,alenquer,white,quinta do pinto,2016,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'pinto', 'grande', 'escolha']"
165387676,white,casal sta. maria chardonnay ,portugal,lisboa,white,casal sta. maria,2020,touriga nacional,tinta roriz,touriga franca,"['casal', 'sta', '.', 'maria', 'chardonnay']"
163292931,white,dona maria amantis reserva branco ,portugal,alentejo,white,dona maria,2019,touriga nacional,tinta roriz,touriga franca,"['dona', 'maria', 'amantis', 'reserva', 'branco']"
154522788,white,lagoalva sauvignon blanc ,portugal,tejo,white,lagoalva,2017,touriga nacional,tinta roriz,touriga franca,"['lagoalva', 'sauvignon', 'blanc']"
2675535,white,terra d'alter alentejano reserva branco ,portugal,alentejano,white,terra d'alter,2012,touriga nacional,tinta roriz,touriga franca,"['terra', ""d'alter"", 'alentejano', 'reserva', 'branco']"
160343704,white,argilla talha de argilla branco ,portugal,alentejo,white,argilla,2018,touriga nacional,tinta roriz,touriga franca,"['argilla', 'talha', 'de', 'argilla', 'branco']"
162248752,white,herdade da calada caladessa branco ,portugal,alentejano,white,herdade da calada,2019,touriga nacional,tinta roriz,touriga franca,"['herdade', 'da', 'calada', 'caladessa', 'branco']"
169225536,white,herdade do rocim amphora branco ,portugal,alentejo,white,herdade do rocim,2021,touriga nacional,tinta roriz,touriga franca,"['herdade', 'do', 'rocim', 'amphora', 'branco']"
152284229,white,caves velhas bucellas arinto ,portugal,bucelas,white,caves velhas,2017,touriga nacional,tinta roriz,touriga franca,"['caves', 'velhas', 'bucellas', 'arinto']"
2072073,white,quinta dos vales marquês dos vales selecta branco ,portugal,algarve,white,quinta dos vales,2011,touriga nacional,tinta roriz,touriga franca,"['quinta', 'dos', 'vales', 'marquês', 'dos', 'vales', 'selecta', 'branco']"
162105380,white,monsaraz alentejo branco ,portugal,alentejo,white,monsaraz,2019,touriga nacional,tinta roriz,touriga franca,"['monsaraz', 'alentejo', 'branco']"
165619956,white,ar - adega de redondo real lavrador  alentejano branco ,portugal,alentejano,white,ar - adega de redondo,2020,touriga nacional,tinta roriz,touriga franca,"['ar', '-', 'adega', 'de', 'redondo', 'real', 'lavrador', 'alentejano', 'branco']"
161231664,white,cabeças do reguengo vira cabeças branco ,portugal,alentejo,white,cabeças do reguengo,2018,touriga nacional,tinta roriz,touriga franca,"['cabeças', 'do', 'reguengo', 'vira', 'cabeças', 'branco']"
164286461,white,susana esteban foudre ,portugal,alentejano,white,susana esteban,2018,touriga nacional,tinta roriz,touriga franca,"['susana', 'esteban', 'foudre']"
152231966,white,paulo laureano dolium escolha vidigueira ,portugal,vidigueira,white,paulo laureano,2016,touriga nacional,tinta roriz,touriga franca,"['paulo', 'laureano', 'dolium', 'escolha', 'vidigueira']"
155860514,white,quinta do boição grande reserva vinhas velhas ,portugal,bucelas,white,quinta do boição,2014,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'boição', 'grande', 'reserva', 'vinhas', 'velhas']"
163002580,white,herdade aldeia de cima alyantiju branco ,portugal,vidigueira,white,herdade aldeia de cima,2018,touriga nacional,tinta roriz,touriga franca,"['herdade', 'aldeia', 'de', 'cima', 'alyantiju', 'branco']"
161295067,white,quinta do pinto viognier - chardonnay ,portugal,alenquer,white,quinta do pinto,2018,touriga nacional,tinta roriz,touriga franca,"['quinta', 'do', 'pinto', 'viognier', '-', 'chardonnay']"
162978327,white,herdade dos grous alentejano branco ,portugal,alentejano,white,herdade dos grous,2020,touriga nacional,tinta roriz,touriga franca,"['herdade', 'dos', 'grous', 'alentejano', 'branco']"
162267992,white,susana esteban procura na ânfora branco ,portugal,alentejano,white,susana esteban,2018,touriga nacional,tinta roriz,touriga franca,"['susana', 'esteban', 'procura', 'na', 'ânfora', 'branco']"
170344070,white,dona maria branco ,portugal,alentejano,white,dona maria,2021,touriga nacional,tinta roriz,touriga franca,"['dona', 'maria', 'branco']"
149995408,white,casa da urra colheita seleccionada branco ,portugal,alentejano,white,casa da urra,2016,touriga nacional,tinta roriz,touriga franca,"['casa', 'da', 'urra', 'colheita', 'seleccionada', 'branco']"
156813517,white,casal sta. maria arinto ,portugal,colares,white,casal sta. maria,2016,touriga nacional,tinta roriz,touriga franca,"['casal', 'sta', '.', 'maria', 'arinto']"
27512048,white,quinta dos vales marquês dos vales grace - antão vaz ,portugal,alentejano,white,quinta dos vales,2014,touriga nacional,tinta roriz,touriga franca,"['quinta', 'dos', 'vales', 'marquês', 'dos', 'vales', 'grace', '-', 'antão', 'vaz']"
144499135,white,encosta do sobral reserva branco ,portugal,ribatejo,white,encosta do sobral,2015,touriga nacional,tinta roriz,touriga franca,"['encosta', 'do', 'sobral', 'reserva', 'branco']"
160089286,white,fiuza sauvignon blanc ,portugal,tejo,white,fiuza,2019,touriga nacional,tinta roriz,touriga franca,"['fiuza', 'sauvignon', 'blanc']"
156657503,white,adega cooperativa de borba alentejo branco ,portugal,alentejano,white,adega cooperativa de borba,2018,touriga nacional,tinta roriz,touriga franca,"['adega', 'cooperativa', 'de', 'borba', 'alentejo', 'branco']"
163998705,red,xavier vignon arcane l'étoile n.v.,france,beaumes-de-venise,red,xavier vignon,N.V.,pinot noir,merlot,chardonnay,"['xavier', 'vignon', 'arcane', ""l'étoile"", 'n.v', '.']"
160801450,red,domaine jaume vinéa natura sans sulfites ,france,vinsobres,red,domaine jaume,2017,pinot noir,merlot,chardonnay,"['domaine', 'jaume', 'vinéa', 'natura', 'sans', 'sulfites']"
159783719,red,château pesquie ventoux quintessence rouge ,france,ventoux,red,château pesquie,2019,pinot noir,merlot,chardonnay,"['château', 'pesquie', 'ventoux', 'quintessence', 'rouge']"
170518094,red,ferraton père & fils côtes-du-rhône-villages 'plan de dieu' ,france,"côtes-du-rhône-villages ""plan de dieu""",red,ferraton père & fils,2021,pinot noir,merlot,chardonnay,"['ferraton', 'père', '&', 'fils', 'côtes-du-rhône-villages', ""'plan"", 'de', 'dieu', ""'""]"
163024141,red,bonpas réserve de bonpas rouge ,france,côtes-du-rhône (colinas del ródano),red,bonpas,2020,pinot noir,merlot,chardonnay,"['bonpas', 'réserve', 'de', 'bonpas', 'rouge']"
158702818,red,domaine saint-etienne le caprea costières de nîmes bio ,france,costières-de-nîmes,red,domaine saint-etienne,2017,pinot noir,merlot,chardonnay,"['domaine', 'saint-etienne', 'le', 'caprea', 'costières', 'de', 'nîmes', 'bio']"
161417656,red,famille perrin gigondas la gille ,france,gigondas,red,famille perrin,2019,pinot noir,merlot,chardonnay,"['famille', 'perrin', 'gigondas', 'la', 'gille']"
150838388,red,château de la gardine rasteau ,france,rasteau,red,château de la gardine,2017,pinot noir,merlot,chardonnay,"['château', 'de', 'la', 'gardine', 'rasteau']"
139793550,red,domaine gassier lou coucardié rouge ,france,costières-de-nîmes,red,domaine gassier,2016,pinot noir,merlot,chardonnay,"['domaine', 'gassier', 'lou', 'coucardié', 'rouge']"
161258689,red,clos du mont-olivet lirac ,france,lirac,red,clos du mont-olivet,2019,pinot noir,merlot,chardonnay,"['clos', 'du', 'mont-olivet', 'lirac']"
161105054,red,dauvergne ranvier face nord gigondas ,france,gigondas,red,dauvergne ranvier,2017,pinot noir,merlot,chardonnay,"['dauvergne', 'ranvier', 'face', 'nord', 'gigondas']"
142958364,red,xavier vignon rasteau ,france,rasteau,red,xavier vignon,2016,pinot noir,merlot,chardonnay,"['xavier', 'vignon', 'rasteau']"
163632574,red,paul jaboulet aîné parallèle 45 côtes du rhône rouge ,france,côtes-du-rhône (colinas del ródano),red,paul jaboulet aîné,2020,pinot noir,merlot,chardonnay,"['paul', 'jaboulet', 'aîné', 'parallèle', '45', 'côtes', 'du', 'rhône', 'rouge']"
10369405,red,georges lelektsoglou côtes-du-rhône-villages 'visan' le village ,france,"côtes-du-rhône-villages ""visan""",red,georges lelektsoglou,2012,pinot noir,merlot,chardonnay,"['georges', 'lelektsoglou', 'côtes-du-rhône-villages', ""'visan"", ""'"", 'le', 'village']"
163648346,white,vignobles mayard la crau de ma mère châteauneuf-du-pape blanc ,france,châteauneuf-du-pape,white,vignobles mayard,2019,pinot noir,merlot,chardonnay,"['vignobles', 'mayard', 'la', 'crau', 'de', 'ma', 'mère', 'châteauneuf-du-pape', 'blanc']"
162772360,white,domaine des sénéchaux châteauneuf-du-pape blanc ,france,châteauneuf-du-pape,white,domaine des sénéchaux,2019,pinot noir,merlot,chardonnay,"['domaine', 'des', 'sénéchaux', 'châteauneuf-du-pape', 'blanc']"
168310531,white,pegau côtes du rhône cuvée lône ,france,côtes-du-rhône (colinas del ródano),white,pegau,2020,pinot noir,merlot,chardonnay,"['pegau', 'côtes', 'du', 'rhône', 'cuvée', 'lône']"
145611051,white,château la nerthe clos de beauvenir châteauneuf-du-pape ,france,châteauneuf-du-pape,white,château la nerthe,2016,pinot noir,merlot,chardonnay,"['château', 'la', 'nerthe', 'clos', 'de', 'beauvenir', 'châteauneuf-du-pape']"
162833135,white,château la nerthe clos de beauvenir châteauneuf-du-pape ,france,châteauneuf-du-pape,white,château la nerthe,2019,pinot noir,merlot,chardonnay,"['château', 'la', 'nerthe', 'clos', 'de', 'beauvenir', 'châteauneuf-du-pape']"
160860608,white,famille perrin châteauneuf-du-pape les sinards blanc ,france,châteauneuf-du-pape,white,famille perrin,2019,pinot noir,merlot,chardonnay,"['famille', 'perrin', 'châteauneuf-du-pape', 'les', 'sinards', 'blanc']"
151857060,white,domaine de la janasse châteauneuf-du-pape (tradition) blanc ,france,châteauneuf-du-pape,white,domaine de la janasse,2017,pinot noir,merlot,chardonnay,"['domaine', 'de', 'la', 'janasse', 'châteauneuf-du-pape', '(', 'tradition', ')', 'blanc']"
163570094,white,château la nerthe châteauneuf-du-pape blanc ,france,châteauneuf-du-pape,white,château la nerthe,2020,pinot noir,merlot,chardonnay,"['château', 'la', 'nerthe', 'châteauneuf-du-pape', 'blanc']"
156580197,red,navarro correas colección privada syrah ,argentina,valle de uco,syrah,navarro correas,2018,malbec,cabernet sauvignon,chardonnay,"['navarro', 'correas', 'colección', 'privada', 'syrah']"
151276502,red,shafer relentless ,united-states,valle de napa,syrah,shafer,2017,cabernet sauvignon,pinot noir,chardonnay,"['shafer', 'relentless']"
159936854,red,jonata la sangre de jonata ,united-states,ballard canyon,syrah,jonata,2018,cabernet sauvignon,pinot noir,chardonnay,"['jonata', 'la', 'sangre', 'de', 'jonata']"
160843363,red,arnot-roberts que syrah vineyard syrah ,united-states,sonoma coast,syrah,arnot-roberts,2018,cabernet sauvignon,pinot noir,chardonnay,"['arnot-roberts', 'que', 'syrah', 'vineyard', 'syrah']"
3506099,red,jonata la sangre de jonata ,united-states,ballard canyon,syrah,jonata,2009,cabernet sauvignon,pinot noir,chardonnay,"['jonata', 'la', 'sangre', 'de', 'jonata']"
143752973,red,errazuriz la cumbre syrah ,chile,valle de aconcagua,syrah,errazuriz,2016,cabernet sauvignon,carménère,merlot,"['errazuriz', 'la', 'cumbre', 'syrah']"
10993680,red,errazuriz la cumbre syrah ,chile,valle de aconcagua,syrah,errazuriz,2014,cabernet sauvignon,carménère,merlot,"['errazuriz', 'la', 'cumbre', 'syrah']"
161695516,red,ventisquero grey (glacier) apalta vineyard single block syrah ,chile,valle de colchagua,syrah,ventisquero,2010,cabernet sauvignon,carménère,merlot,"['ventisquero', 'grey', '(', 'glacier', ')', 'apalta', 'vineyard', 'single', 'block', 'syrah']"
162970281,red,passage rock reserve syrah ,new-zealand,isla waiheke,syrah,passage rock,2019,pinot noir,sauvignon blanc,chardonnay,"['passage', 'rock', 'reserve', 'syrah']"
158887202,red,fromm winery syrah ,new-zealand,marlborough,syrah,fromm winery,2018,pinot noir,sauvignon blanc,chardonnay,"['fromm', 'winery', 'syrah']"
2647675,red,man o' war dreadnought ,new-zealand,isla waiheke,syrah,man o' war,2012,pinot noir,sauvignon blanc,chardonnay,"['man', 'o', ""'"", 'war', 'dreadnought']"
155391582,red,dunleavy the grafter single vineyard syrah ,new-zealand,isla waiheke,syrah,dunleavy,2017,pinot noir,sauvignon blanc,chardonnay,"['dunleavy', 'the', 'grafter', 'single', 'vineyard', 'syrah']"
96558586,red,holden manz syrah ,south-africa,franschhoek,syrah,holden manz,2015,cabernet sauvignon,shiraz/syrah,merlot,"['holden', 'manz', 'syrah']"
156370081,red,mullineux iron syrah ,south-africa,swartland,syrah,mullineux,2017,cabernet sauvignon,shiraz/syrah,merlot,"['mullineux', 'iron', 'syrah']"
161662416,red,de grendel shiraz ,south-africa,coastal region,syrah,de grendel,2019,cabernet sauvignon,shiraz/syrah,merlot,"['de', 'grendel', 'shiraz']"
154705490,red,demorgenzon syrah reserve ,south-africa,stellenbosch,syrah,demorgenzon,2017,cabernet sauvignon,shiraz/syrah,merlot,"['demorgenzon', 'syrah', 'reserve']"
154386102,red,saxenburg private collection syrah ,south-africa,stellenbosch,syrah,saxenburg,2017,cabernet sauvignon,shiraz/syrah,merlot,"['saxenburg', 'private', 'collection', 'syrah']"
160256232,red,glen carlou syrah ,south-africa,paarl,syrah,glen carlou,2019,cabernet sauvignon,shiraz/syrah,merlot,"['glen', 'carlou', 'syrah']"
159909317,red,saronsberg provenance shiraz ,south-africa,tulbagh,syrah,saronsberg,2019,cabernet sauvignon,shiraz/syrah,merlot,"['saronsberg', 'provenance', 'shiraz']"
158121857,red,landskroon shiraz ,south-africa,paarl,syrah,landskroon,2018,cabernet sauvignon,shiraz/syrah,merlot,"['landskroon', 'shiraz']"
165411825,red,reyneke syrah ,south-africa,stellenbosch,syrah,reyneke,2019,cabernet sauvignon,shiraz/syrah,merlot,"['reyneke', 'syrah']"
166107202,red,percheron shiraz - mourvèdre ,south-africa,swartland,syrah,percheron,2020,cabernet sauvignon,shiraz/syrah,merlot,"['percheron', 'shiraz', '-', 'mourvèdre']"
158366169,red,mosi wines flavian syrah ,south-africa,swartland,syrah,mosi wines,2017,cabernet sauvignon,shiraz/syrah,merlot,"['mosi', 'wines', 'flavian', 'syrah']"
162976547,red,bon courage the pepper tree ,south-africa,robertson,syrah,bon courage,2019,cabernet sauvignon,shiraz/syrah,merlot,"['bon', 'courage', 'the', 'pepper', 'tree']"
161690113,red,false bay old school syrah ,south-africa,stellenbosch,syrah,false bay,2019,cabernet sauvignon,shiraz/syrah,merlot,"['false', 'bay', 'old', 'school', 'syrah']"
156439300,red,kranskop shiraz ,south-africa,robertson,syrah,kranskop,2018,cabernet sauvignon,shiraz/syrah,merlot,"['kranskop', 'shiraz']"
17381761,red,stanford hills reserve shiraz ,south-africa,walker bay,syrah,stanford hills,2015,cabernet sauvignon,shiraz/syrah,merlot,"['stanford', 'hills', 'reserve', 'shiraz']"
154162800,red,de trafford syrah blueprint ,south-africa,stellenbosch,syrah,de trafford,2017,cabernet sauvignon,shiraz/syrah,merlot,"['de', 'trafford', 'syrah', 'blueprint']"
146076209,red,keermont syrah ,south-africa,stellenbosch,syrah,keermont,2016,cabernet sauvignon,shiraz/syrah,merlot,"['keermont', 'syrah']"
147429489,red,quoin rock syrah ,south-africa,simonsberg-stellenbosch,syrah,quoin rock,2015,cabernet sauvignon,shiraz/syrah,merlot,"['quoin', 'rock', 'syrah']"
152814694,red,neethlingshof estate shiraz ,south-africa,stellenbosch,syrah,neethlingshof estate,2017,cabernet sauvignon,shiraz/syrah,merlot,"['neethlingshof', 'estate', 'shiraz']"
169350894,red,mullineux iron syrah ,south-africa,swartland,syrah,mullineux,2019,cabernet sauvignon,shiraz/syrah,merlot,"['mullineux', 'iron', 'syrah']"
150686659,red,kleine zalze vineyard selection shiraz ,south-africa,stellenbosch,syrah,kleine zalze,2017,cabernet sauvignon,shiraz/syrah,merlot,"['kleine', 'zalze', 'vineyard', 'selection', 'shiraz']"
168940144,red,peter falke alani ,south-africa,stellenbosch,syrah,peter falke,2018,cabernet sauvignon,shiraz/syrah,merlot,"['peter', 'falke', 'alani']"
147132023,red,rainbow's end shiraz ,south-africa,stellenbosch,syrah,rainbow's end,2016,cabernet sauvignon,shiraz/syrah,merlot,"['rainbow', ""'s"", 'end', 'shiraz']"
168076044,red,diemersdal shiraz ,south-africa,durbanville,syrah,diemersdal,2021,cabernet sauvignon,shiraz/syrah,merlot,"['diemersdal', 'shiraz']"
152722316,red,edgebaston the pepper pot ,south-africa,stellenbosch,syrah,edgebaston,2017,cabernet sauvignon,shiraz/syrah,merlot,"['edgebaston', 'the', 'pepper', 'pot']"
147491612,red,waterkloof circumstance syrah ,south-africa,stellenbosch,syrah,waterkloof,2016,cabernet sauvignon,shiraz/syrah,merlot,"['waterkloof', 'circumstance', 'syrah']"
157150865,red,glenelly the glass collection syrah ,south-africa,stellenbosch,syrah,glenelly,2018,cabernet sauvignon,shiraz/syrah,merlot,"['glenelly', 'the', 'glass', 'collection', 'syrah']"
161824246,red,arabella shiraz ,south-africa,western cape,syrah,arabella,2019,cabernet sauvignon,shiraz/syrah,merlot,"['arabella', 'shiraz']"
156695698,red,guardian peak shiraz ,south-africa,stellenbosch,syrah,guardian peak,2018,cabernet sauvignon,shiraz/syrah,merlot,"['guardian', 'peak', 'shiraz']"
155451758,red,cape heights shiraz ,south-africa,western cape,syrah,cape heights,2017,cabernet sauvignon,shiraz/syrah,merlot,"['cape', 'heights', 'shiraz']"
161218461,red,spier signature shiraz ,south-africa,western cape,syrah,spier,2019,cabernet sauvignon,shiraz/syrah,merlot,"['spier', 'signature', 'shiraz']"
160572129,red,torbreck the struie ,australia,valle de barossa,shiraz,torbreck,2019,shiraz/syrah,cabernet sauvignon,chardonnay,"['torbreck', 'the', 'struie']"
1572667,red,penfolds grange ,australia,south australia,shiraz,penfolds,2009,shiraz/syrah,cabernet sauvignon,chardonnay,"['penfolds', 'grange']"
155295206,red,two hands charlie's garden shiraz ,australia,eden valley,shiraz,two hands,2015,shiraz/syrah,cabernet sauvignon,chardonnay,"['two', 'hands', 'charlie', ""'s"", 'garden', 'shiraz']"
29553830,red,yarra yering underhill shiraz ,australia,yarra valley,shiraz,yarra yering,2015,shiraz/syrah,cabernet sauvignon,chardonnay,"['yarra', 'yering', 'underhill', 'shiraz']"
160114831,red,teusner the riebke shiraz ,australia,valle de barossa,shiraz,teusner,2019,shiraz/syrah,cabernet sauvignon,chardonnay,"['teusner', 'the', 'riebke', 'shiraz']"
159368487,red,taylors / wakefield estate shiraz ,australia,clare valley,shiraz,taylors / wakefield,2019,shiraz/syrah,cabernet sauvignon,chardonnay,"['taylors', '/', 'wakefield', 'estate', 'shiraz']"
156205915,red,thorn-clarke shotfire shiraz ,australia,barossa,shiraz,thorn-clarke,2018,shiraz/syrah,cabernet sauvignon,chardonnay,"['thorn-clarke', 'shotfire', 'shiraz']"
163524172,red,two hands gnarly dudes shiraz ,australia,valle de barossa,shiraz,two hands,2020,shiraz/syrah,cabernet sauvignon,chardonnay,"['two', 'hands', 'gnarly', 'dudes', 'shiraz']"
1790986,red,mollydooker velvet glove shiraz ,australia,mclaren vale,shiraz,mollydooker,2009,shiraz/syrah,cabernet sauvignon,chardonnay,"['mollydooker', 'velvet', 'glove', 'shiraz']"
14721280,red,penfolds st. henri shiraz ,australia,south australia,shiraz,penfolds,2015,shiraz/syrah,cabernet sauvignon,chardonnay,"['penfolds', 'st.', 'henri', 'shiraz']"
156332645,red,torbreck the struie ,australia,valle de barossa,shiraz,torbreck,2018,shiraz/syrah,cabernet sauvignon,chardonnay,"['torbreck', 'the', 'struie']"
16183346,red,penfolds magill estate shiraz ,australia,barossa,shiraz,penfolds,2015,shiraz/syrah,cabernet sauvignon,chardonnay,"['penfolds', 'magill', 'estate', 'shiraz']"
152192587,red,thorn-clarke ron thorn shiraz ,australia,barossa,shiraz,thorn-clarke,2016,shiraz/syrah,cabernet sauvignon,chardonnay,"['thorn-clarke', 'ron', 'thorn', 'shiraz']"
151542980,red,torbreck the struie ,australia,valle de barossa,shiraz,torbreck,2017,shiraz/syrah,cabernet sauvignon,chardonnay,"['torbreck', 'the', 'struie']"
159373994,red,penfolds st. henri shiraz ,australia,south australia,shiraz,penfolds,2019,shiraz/syrah,cabernet sauvignon,chardonnay,"['penfolds', 'st.', 'henri', 'shiraz']"
159350477,red,penfolds bin 2 shiraz - mataro ,australia,south australia,shiraz,penfolds,2019,shiraz/syrah,cabernet sauvignon,chardonnay,"['penfolds', 'bin', '2', 'shiraz', '-', 'mataro']"
156214317,red,de bortoli deen vat 8 shiraz ,australia,heathcote,shiraz,de bortoli,2018,shiraz/syrah,cabernet sauvignon,chardonnay,"['de', 'bortoli', 'deen', 'vat', '8', 'shiraz']"
